customer_id,name,region,contract_type,contact_pref,has_auto_pay,is_on_promotion,num_products,tenure_days,ARPU,avg_monthly_spend_6m,total_data_MB_30d,total_minutes_30d,num_late_payments_12m,payment_delay_days_mean_12m,days_since_last_payment,overdue_amount,complaint_last_6m,downgrade_in_last_90d,support_calls_3m,recent_topup_amount,due_date,suspension_date,payment_link,support_number,churned,risk_score,label
CUST00208,Pooja_208,West,postpaid,sms,0,0,3,498,641.93,597.36,1119,359,3,21.75,36,1461.67,1,1,0,50,2025-12-29,2026-01-08,{payment_link},1800-222-333,0,1.272049261082685,defector
CUST00695,Vihaan_195,West,postpaid,email,0,0,1,499,355.56,364.62,5247,528,0,2.85,19,65.47,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.0646418049781731,premium
CUST01176,Kavya_176,North,postpaid,sms,0,0,2,512,473.66,469.27,998,737,0,7.59,4,60.02,0,0,0,200,2025-12-14,2025-12-24,{payment_link},1800-222-333,1,0.0802640854056319,premium
CUST00246,Ananya_246,North,prepaid,email,0,1,2,422,176.69,165.46,4834,261,0,0.0,14,300.72,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.8723981002320113,normal
CUST01007,Ishaan_7,East,postpaid,email,0,0,2,2677,583.31,563.61,5563,315,0,1.47,37,1227.45,1,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.0621284173560477,normal
CUST00701,Krishna_201,Central,prepaid,sms,0,1,2,139,247.98,247.51,4402,57,2,19.39,2,388.42,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.8213600803163432,normal
CUST01577,Pooja_77,South,postpaid,email,1,0,1,4038,349.6,427.4,1675,68,1,6.62,14,360.71,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.5433135189777841,normal
CUST00475,Isha_475,North,prepaid,email,1,0,1,1872,160.34,169.41,6047,396,0,10.67,5,0.0,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,-0.002786979873487,premium
CUST01905,Pooja_405,South,postpaid,email,1,0,1,2032,588.02,555.1,403,381,0,16.84,8,54.5,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.0544588443826006,premium
CUST01826,Kabir_326,South,prepaid,sms,1,0,1,663,93.27,96.66,3799,284,0,6.46,28,35.97,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.2504217294394585,premium
CUST00039,Pooja_39,Central,postpaid,email,0,0,4,30,656.23,578.38,15390,269,0,1.14,22,482.02,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.359689415094546,premium
CUST00202,Rahul_202,South,prepaid,sms,0,0,1,30,209.81,202.38,9162,100,0,2.99,9,202.65,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.4969827087070196,normal
CUST01749,Isha_249,South,prepaid,sms,1,0,1,342,232.19,224.47,186,154,2,18.29,6,605.57,0,0,0,200,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,1.3696310694378628,defector
CUST00838,Aanya_338,Central,postpaid,sms,0,0,4,30,777.97,780.96,11642,433,0,9.13,53,421.79,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.2809578779351805,premium
CUST01544,Kavya_44,Central,prepaid,sms,0,0,1,74,189.42,215.29,4023,93,0,0.0,43,277.89,0,0,0,200,2025-12-29,2026-01-08,{payment_link},1800-333-444,0,0.7767666805644102,normal
CUST01765,Neha_265,North,postpaid,email,0,0,2,170,461.4,462.73,4815,548,0,0.0,54,299.28,0,0,0,500,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.3426471684853499,premium
CUST00492,Kavya_492,Central,postpaid,email,0,0,1,346,493.1,544.97,5831,358,0,6.8,15,1053.6,0,0,0,0,2025-12-29,2026-01-08,{payment_link},1800-333-444,0,1.0618148477933682,normal
CUST00935,Pooja_435,Central,postpaid,sms,1,0,1,35,403.52,440.5,3006,439,0,3.52,63,728.04,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.9404312129001844,normal
CUST00403,Diya_403,East,prepaid,sms,0,0,3,981,333.79,341.52,1290,407,1,6.9,12,344.09,0,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.5278274178872955,normal
CUST01370,Sneha_370,Central,postpaid,sms,0,0,2,1330,565.88,755.71,691,274,0,8.71,123,1647.05,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,1.5147912738939129,defector
CUST00185,Kavya_185,North,prepaid,sms,0,1,1,30,178.23,157.06,5726,392,0,13.63,44,652.67,0,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,1.8524985183919056,defector
CUST01645,Isha_145,West,prepaid,sms,0,0,2,774,292.44,266.78,7012,130,0,0.0,3,159.81,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.2519584098150844,premium
CUST01934,Rahul_434,East,postpaid,email,0,0,1,763,269.85,230.93,5800,230,0,4.91,23,406.94,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.7167545723676115,normal
CUST01654,Rahul_154,West,postpaid,sms,1,0,4,128,752.18,810.2,5513,308,0,0.0,33,1433.94,0,0,0,200,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.9756217815116056,normal
CUST00236,Sai_236,Central,prepaid,sms,0,0,1,171,152.6,150.85,7267,18,0,2.66,23,175.54,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.5670556109304389,normal
CUST01805,Ishaan_305,Central,postpaid,sms,1,0,3,399,537.25,477.3,15050,474,0,15.41,59,1426.08,0,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,1.3670340726072618,defector
CUST01006,Rahul_6,West,prepaid,email,0,0,1,315,161.9,131.2,4316,329,3,23.43,105,545.06,0,0,1,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,1.7853253539201608,defector
CUST01337,Krishna_337,South,prepaid,sms,1,0,1,65,144.29,148.42,343,6,0,11.89,1,300.84,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,1.0358857399089123,normal
CUST01329,Pooja_329,East,prepaid,sms,1,0,1,2090,135.58,145.73,6443,104,0,3.12,0,79.77,1,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.2741566184402959,premium
CUST01077,Diya_77,West,postpaid,sms,0,1,1,1326,346.22,347.03,8493,126,0,0.73,74,655.85,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.0039228365488346,normal
CUST00155,Ananya_155,Central,prepaid,whatsapp,1,0,1,118,147.54,152.38,4638,345,0,2.15,58,81.27,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.2988591981836501,premium
CUST01283,Vivaan_283,North,postpaid,sms,1,1,1,301,292.92,310.76,3648,523,0,1.45,10,552.69,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.9266954566926864,normal
CUST00515,Rahul_15,South,postpaid,email,1,0,2,3041,609.16,627.15,1669,690,1,0.0,71,856.62,0,0,1,0,2025-12-29,2026-01-08,{payment_link},1800-111-222,0,0.7974533815897311,normal
CUST01956,Aarav_456,South,prepaid,sms,1,1,1,213,111.14,111.62,3955,500,3,8.82,6,411.89,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,1,1.937900860272593,defector
CUST01033,Arjun_33,East,postpaid,sms,0,0,1,569,382.73,408.92,1005,236,0,5.4,11,444.3,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.5764537916127584,normal
CUST01607,Saanvi_107,North,prepaid,email,0,0,2,171,293.96,271.67,3942,372,0,15.59,35,21.25,0,0,1,100,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.0085010994397779,premium
CUST01485,Arjun_485,Central,postpaid,email,1,0,1,2414,389.55,381.62,4801,595,1,2.72,34,265.08,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.4097841743140486,premium
CUST01517,Sneha_17,West,prepaid,email,0,0,1,3728,183.89,170.89,486,75,0,0.0,7,40.25,0,1,0,100,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.2308772759267992,premium
CUST01561,Vivaan_61,Central,prepaid,sms,0,1,3,268,391.64,455.38,8498,213,0,0.0,16,440.86,0,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.5359755927972756,normal
CUST00525,Saanvi_25,West,postpaid,email,0,0,1,485,314.84,345.26,5131,323,1,11.41,110,947.25,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,1.5533285465465514,defector
CUST01099,Priya_99,East,postpaid,sms,0,0,1,441,320.64,330.81,1996,557,0,15.75,43,62.53,0,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.1878206712448736,premium
CUST01085,Arjun_85,East,postpaid,sms,1,0,1,156,502.24,444.36,6005,463,0,1.64,4,594.15,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.6072344326726343,normal
CUST00431,Vihaan_431,West,prepaid,sms,1,1,1,1130,219.3,231.15,9248,85,1,13.84,3,390.04,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.9232936989528624,normal
CUST01987,Vihaan_487,Central,fixed,whatsapp,0,0,1,47,632.68,711.83,20630,177,0,1.27,0,0.0,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.0182430432718961,premium
CUST01316,Arjun_316,West,postpaid,email,1,1,1,30,526.34,590.18,10730,304,0,0.25,35,145.84,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.1206136731751811,premium
CUST01497,Aditya_497,North,prepaid,sms,0,0,1,1768,155.27,148.97,7509,81,0,6.92,15,390.65,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,1.2054690543426625,normal
CUST00234,Arjun_234,Central,prepaid,sms,0,0,2,236,298.13,328.65,3386,247,1,4.81,6,262.44,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.4881664273369343,normal
CUST01916,Diya_416,West,prepaid,sms,0,0,2,144,269.6,242.04,8478,204,1,0.0,8,426.73,0,1,0,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,1,0.838493050398219,normal
CUST01281,Krishna_281,West,postpaid,email,0,0,1,1477,476.06,464.66,4308,238,0,0.0,60,412.56,1,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.4783681087123807,normal
CUST01242,Arjun_242,West,prepaid,email,0,0,1,554,165.87,172.32,7927,219,2,11.59,18,238.88,0,0,0,50,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,0.7663690208681964,normal
CUST00686,Sneha_186,East,postpaid,sms,0,0,1,1148,533.49,516.51,5064,579,0,9.41,7,327.64,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.2919643970574685,premium
CUST00011,Aarav_11,South,prepaid,email,0,0,1,376,156.19,142.82,4841,43,0,0.1,1,146.44,0,0,1,50,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.5141392521225427,normal
CUST01452,Vivaan_452,North,postpaid,sms,1,0,1,2452,408.61,423.65,8031,561,1,5.35,20,686.28,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.834063256033386,normal
CUST00201,Aanya_201,North,postpaid,email,1,0,1,577,488.05,512.26,7884,334,0,0.0,7,130.93,0,0,0,200,2025-12-09,2025-12-19,{payment_link},1800-333-444,1,0.1393994161576294,premium
CUST00184,Vivaan_184,South,prepaid,email,0,1,1,896,176.65,205.17,3711,415,0,0.0,23,199.35,0,0,2,0,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,0.5567929830233901,normal
CUST00915,Vivaan_415,Central,prepaid,email,0,0,1,964,120.67,122.55,10512,360,0,0.71,70,185.02,0,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.8177711115702448,normal
CUST00116,Kavya_116,Central,postpaid,whatsapp,1,0,1,184,151.14,142.13,9297,315,2,22.54,22,245.98,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.8983674700545627,normal
CUST00409,Vihaan_409,North,prepaid,sms,1,1,2,866,208.29,183.96,10098,77,0,6.57,7,10.24,0,0,1,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,-0.0157587212430128,premium
CUST00914,Ananya_414,East,postpaid,sms,0,1,1,238,426.09,414.87,3800,345,0,12.51,10,204.91,0,1,0,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.287103499300139,premium
CUST01128,Ishaan_128,West,prepaid,email,0,0,3,777,356.7,390.39,6713,250,1,0.93,25,380.87,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.5618181962027662,normal
CUST01123,Vihaan_123,East,postpaid,email,0,1,1,368,387.85,436.2,7563,26,0,10.41,77,406.94,0,0,1,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.5428724397316743,normal
CUST00362,Saanvi_362,West,postpaid,sms,0,0,1,399,359.32,350.61,9596,95,1,10.06,45,628.42,0,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.9845198361095728,normal
CUST00846,Neha_346,West,postpaid,email,1,1,1,561,486.36,418.87,9554,322,4,24.17,41,1292.68,0,0,0,50,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,1.4415723281439798,defector
CUST00656,Aanya_156,East,postpaid,sms,1,0,1,246,375.75,404.46,12890,676,0,0.0,7,325.39,1,0,1,50,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.454860658370229,normal
CUST01068,Sai_68,West,prepaid,email,0,0,1,153,188.46,192.66,3112,205,1,10.31,12,552.25,0,0,0,100,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.5190499959562382,defector
CUST01833,Diya_333,Central,prepaid,sms,0,0,3,584,307.33,331.59,3489,104,8,33.3,3,1544.97,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,2.686869049298339,defector
CUST01679,Rahul_179,Central,postpaid,sms,0,1,2,120,552.02,601.43,10212,364,2,14.82,22,1167.78,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,1.128611027762905,normal
CUST00847,Aanya_347,South,postpaid,email,0,1,1,581,444.5,474.69,2151,330,0,14.89,34,524.52,0,0,0,0,2025-12-29,2026-01-08,{payment_link},1800-333-444,0,0.6173608368265677,normal
CUST01434,Arjun_434,West,prepaid,sms,1,0,3,1472,367.0,344.52,962,688,0,7.45,42,564.16,0,0,0,50,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,0.7810174238089868,normal
CUST00350,Rahul_350,Central,postpaid,email,1,0,2,421,557.4,536.47,7797,24,0,11.26,73,1015.14,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.9137005035369802,normal
CUST01901,Sai_401,North,postpaid,email,1,1,1,156,365.39,328.97,6227,490,0,10.03,38,190.61,0,1,0,50,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.3526415313218783,premium
CUST00509,Krishna_9,Central,prepaid,sms,0,0,1,30,236.09,266.43,859,330,0,2.23,20,36.91,0,0,0,50,2025-12-29,2026-01-08,{payment_link},1800-111-222,0,0.0810763563860933,premium
CUST01081,Kabir_81,South,postpaid,email,0,0,1,586,501.89,450.54,2702,910,1,19.27,18,1014.0,1,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,1.063983844367934,normal
CUST00378,Rahul_378,South,prepaid,email,0,0,1,30,73.45,63.38,7770,386,2,18.66,34,236.23,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,1.6509248910161944,defector
CUST01781,Neha_281,West,postpaid,sms,0,0,1,454,351.49,321.16,4280,208,1,10.68,13,627.39,1,0,1,0,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.8943823367705829,normal
CUST00901,Vivaan_401,North,fixed,email,0,0,1,485,427.81,393.09,22604,386,0,4.33,27,1028.91,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.198780547701261,normal
CUST00022,Ishaan_22,East,postpaid,sms,0,0,1,493,351.87,289.79,10999,218,1,11.93,21,1027.36,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.5023250441021228,defector
CUST00108,Kavya_108,North,postpaid,sms,1,0,4,203,597.68,670.44,8282,349,0,10.94,37,489.04,0,0,1,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.4059963319788358,premium
CUST00304,Sai_304,North,postpaid,sms,0,0,1,436,313.94,240.91,3566,301,1,6.95,50,272.21,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,0.4819895267890465,normal
CUST01846,Krishna_346,West,postpaid,sms,0,0,1,1138,157.09,143.16,2716,456,0,8.78,3,197.01,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.6434098945542411,normal
CUST00274,Arjun_274,South,prepaid,sms,0,0,1,249,228.68,191.51,5026,209,5,28.98,5,1398.9,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,3.162399091723179,defector
CUST00425,Kavya_425,South,postpaid,sms,0,0,4,343,773.64,724.33,8233,374,0,0.0,6,288.81,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.1893165997111432,premium
CUST00673,Arjun_173,East,prepaid,email,0,0,1,718,149.25,141.14,4902,379,1,10.84,152,678.43,0,0,2,0,2025-12-02,2025-12-12,{payment_link},1800-222-333,0,2.371609183277459,defector
CUST01657,Vihaan_157,West,prepaid,email,0,0,1,1008,206.42,239.8,6171,36,1,21.9,2,548.59,0,1,0,100,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,1.3999179354837064,defector
CUST00615,Rahul_115,North,prepaid,sms,0,0,2,286,224.65,234.97,946,154,0,2.23,26,722.86,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.6016046989126012,defector
CUST01630,Neha_130,East,postpaid,sms,1,0,1,30,264.34,304.42,61,299,1,9.08,7,484.1,1,0,0,50,2025-12-14,2025-12-24,{payment_link},1800-333-444,0,0.9053780980546328,normal
CUST01026,Arjun_26,North,prepaid,sms,0,0,1,109,203.14,196.21,9944,191,0,0.0,51,55.85,1,0,0,100,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.1401744926884009,premium
CUST00126,Arjun_126,North,fixed,email,0,0,2,897,1079.0,1077.58,19237,201,0,7.47,66,1104.04,0,1,0,200,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.5965556015023148,normal
CUST00578,Vihaan_78,South,postpaid,sms,0,0,3,214,822.09,834.53,2106,340,1,13.92,46,2080.26,1,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,1.2982233161674872,defector
CUST01180,Neha_180,East,postpaid,email,0,0,2,2013,357.86,318.92,3355,259,1,0.0,2,835.77,0,0,0,0,2025-12-14,2025-12-24,{payment_link},1800-111-222,1,1.196687566400676,normal
CUST01640,Vihaan_140,North,postpaid,sms,0,0,4,621,856.15,943.28,723,232,0,3.76,11,917.89,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.5341183311045407,normal
CUST00107,Sneha_107,South,prepaid,sms,1,1,3,565,397.46,382.8,3085,341,1,0.0,16,526.34,0,1,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.7296028203710153,normal
CUST00143,Ishaan_143,North,postpaid,sms,0,0,1,2106,356.0,375.57,5303,77,1,0.0,34,1111.55,0,0,2,100,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.582338152889868,defector
CUST01680,Sneha_180,Central,postpaid,sms,0,0,2,1754,485.01,527.69,8303,700,1,12.8,35,943.8,0,0,0,200,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,1.0055322442807613,normal
CUST01383,Arjun_383,South,postpaid,email,0,0,1,648,425.02,410.06,1827,612,0,7.1,28,418.23,1,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.5988091240307658,normal
CUST00129,Priya_129,South,postpaid,sms,0,0,2,2455,521.46,571.99,6778,608,0,4.36,36,103.17,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.1427178944895638,premium
CUST01060,Aanya_60,Central,prepaid,sms,0,0,1,206,147.51,142.18,7697,185,0,3.14,17,12.78,0,0,0,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.0307183768065903,premium
CUST00732,Neha_232,West,postpaid,email,0,0,1,1441,315.93,279.32,5978,368,2,2.9,8,700.03,1,0,0,200,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.166249663490737,normal
CUST01787,Ishaan_287,East,prepaid,sms,0,0,1,220,191.14,201.55,7266,429,2,5.9,106,693.75,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.9794620697250007,defector
CUST00987,Isha_487,West,postpaid,sms,1,1,1,214,542.27,528.64,7367,386,0,8.2,1,310.76,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,0.2896929354154582,premium
CUST01405,Sneha_405,South,fixed,sms,0,0,1,2795,902.35,1009.33,16505,190,0,11.61,3,2135.67,0,1,1,0,2025-12-14,2025-12-24,{payment_link},1800-111-222,0,1.2238901548692809,defector
CUST00438,Arjun_438,East,postpaid,sms,1,0,1,298,567.72,724.89,3993,14,0,13.46,4,11.65,0,0,1,50,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.0259035343215305,premium
CUST00353,Pooja_353,South,postpaid,sms,0,0,1,167,357.86,380.1,8792,338,1,17.56,92,1058.85,0,0,0,50,2025-12-14,2025-12-24,{payment_link},1800-222-333,0,1.539514059248822,defector
CUST00697,Vihaan_197,East,postpaid,email,0,0,1,1199,504.57,440.26,8754,242,0,10.89,40,238.9,0,0,2,0,2025-12-09,2025-12-19,{payment_link},1800-111-222,0,0.2710835848298825,premium
CUST00049,Arjun_49,Central,prepaid,sms,1,1,1,847,168.97,135.22,1626,147,0,0.0,55,115.17,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,0.3879686354498886,premium
CUST00096,Rahul_96,West,prepaid,sms,0,0,1,1378,98.14,118.28,8272,354,0,15.6,10,27.01,0,0,1,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.1728395088196866,premium
CUST01938,Isha_438,East,prepaid,email,1,0,2,277,296.1,263.52,557,265,2,9.67,73,702.1,0,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,1,1.309877269224525,defector
CUST01469,Priya_469,West,postpaid,sms,0,0,2,352,440.13,414.0,433,468,0,10.76,14,581.57,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.6661363432447366,normal
CUST01790,Neha_290,East,postpaid,sms,0,1,2,1558,614.76,637.11,6264,496,2,5.66,36,858.4,1,0,2,50,2025-12-06,2025-12-16,{payment_link},1800-333-444,0,0.7597116728928601,normal
CUST00471,Arjun_471,North,prepaid,email,1,1,1,796,174.4,181.83,717,6,0,14.12,20,167.69,0,0,0,50,2025-12-09,2025-12-19,{payment_link},1800-333-444,0,0.4773950182012418,normal
CUST00893,Pooja_393,West,postpaid,sms,1,1,1,175,291.17,354.37,8454,178,0,1.95,24,587.27,0,0,0,100,2025-12-09,2025-12-19,{payment_link},1800-222-333,0,1.0400394559505142,normal
CUST01103,Vihaan_103,South,postpaid,email,0,0,1,193,284.06,288.23,2809,526,1,17.09,43,473.13,1,0,0,100,2025-12-29,2026-01-08,{payment_link},1800-111-222,0,0.8725956065798464,normal
CUST00747,Ananya_247,East,postpaid,sms,1,0,3,504,555.85,605.51,7948,340,0,13.57,2,357.53,0,1,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.361712515654965,premium
CUST00442,Krishna_442,Central,prepaid,email,0,1,1,1205,142.04,142.48,4352,216,1,13.25,50,277.29,0,0,1,200,2025-12-02,2025-12-12,{payment_link},1800-111-222,0,1.0525793826015564,normal
CUST01038,Diya_38,North,prepaid,sms,1,0,2,1294,296.59,264.69,6455,222,2,20.05,5,431.47,0,0,0,0,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,0.7457135093267012,normal
CUST00075,Vivaan_75,East,postpaid,email,0,0,2,783,540.83,540.58,6784,259,0,5.15,102,437.78,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,0.45003037522691,normal
CUST00018,Saanvi_18,North,fixed,sms,0,1,3,600,1091.54,1143.23,20217,605,1,10.84,26,4071.25,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,1.88629273374865,defector
CUST00180,Aditya_180,East,postpaid,whatsapp,0,0,1,157,390.54,412.3,4463,480,0,0.0,14,642.71,0,0,2,100,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.7989011623921367,normal
CUST01045,Pooja_45,West,postpaid,sms,1,1,1,590,378.63,406.77,7827,236,0,15.17,6,0.0,0,0,0,100,2025-12-29,2026-01-08,{payment_link},1800-222-333,0,0.0260412849663255,premium
CUST01474,Aarav_474,Central,postpaid,email,0,0,1,662,334.2,312.55,4614,399,0,17.73,18,545.03,0,0,0,0,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.8175338195883397,normal
CUST01458,Aarav_458,North,prepaid,sms,0,0,1,181,182.47,172.44,6826,75,0,0.0,43,178.14,0,0,1,50,2025-12-02,2025-12-12,{payment_link},1800-333-444,0,0.4972400722417698,normal
CUST00071,Aarav_71,Central,postpaid,sms,1,0,2,1212,454.19,437.94,3424,317,0,3.2,38,536.02,0,1,0,0,2025-12-06,2025-12-16,{payment_link},1800-333-444,1,0.6814192921529622,normal
CUST01646,Saanvi_146,West,postpaid,email,1,0,1,30,416.97,377.73,4582,329,0,5.94,78,1096.6,0,0,0,50,2025-12-06,2025-12-16,{payment_link},1800-222-333,0,1.37023526167163,defector
CUST01084,Neha_84,North,postpaid,sms,0,0,1,1648,343.31,306.38,10251,728,0,0.0,31,385.67,0,0,1,0,2025-12-29,2026-01-08,{payment_link},1800-333-444,0,0.621290869904698,normal
CUST00005,Isha_5,North,postpaid,email,1,0,2,207,478.78,458.35,7005,631,2,22.6,67,984.46,0,0,2,0,2025-12-06,2025-12-16,{payment_link},1800-111-222,0,1.1057991824915072,normal
